topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,10,False,0.5429834723472595,0.688977062702179,0.6457539200782776,0.6236606240272522
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,11,True,0.6262257099151611,0.7566298842430115,0.6866561770439148,0.614963173866272
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,12,False,0.5745136141777039,0.6980296969413757,0.7034686207771301,0.6001689434051514
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,13,False,0.5303406119346619,0.6616619229316711,0.5749650001525879,0.642582893371582
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,14,False,0.5921082496643066,0.6805422902107239,0.6810495257377625,0.6366085410118103
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,15,False,0.4105437695980072,0.5484043955802917,0.48592323064804077,0.48468244075775146
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,16,False,0.4750915765762329,0.5521703362464905,0.5087841749191284,0.43698060512542725
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,17,True,0.6760007739067078,0.7252989411354065,0.6042344570159912,0.7099096775054932
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,18,False,0.4916532635688782,0.594203770160675,0.561195433139801,0.6128875613212585
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,19,True,0.4476391077041626,0.5697416067123413,0.534918487071991,0.6132701635360718
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,20,False,0.8300368189811707,0.6496665477752686,0.6495530605316162,0.6985470652580261
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,21,False,0.38294708728790283,0.6988604664802551,0.6068561673164368,0.5552821159362793
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,22,False,0.528357207775116,0.5122390389442444,0.5481533408164978,0.40634119510650635
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,23,False,0.5545769333839417,0.7124446034431458,0.5209463834762573,0.5658379793167114
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,24,False,0.6078917384147644,0.6693795323371887,0.6665709018707275,0.6397370100021362
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,25,False,0.6865569353103638,0.6994727253913879,0.7367841601371765,0.7947710752487183
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,26,False,0.6425636410713196,0.6199311017990112,0.6509257555007935,0.5625054240226746
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,27,True,0.6207583546638489,0.6853249669075012,0.6080028414726257,0.5551705360412598
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,28,False,0.5751988291740417,0.646074652671814,0.5638526678085327,0.6055471301078796
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,29,False,0.6718317866325378,0.6726524233818054,0.5831589698791504,0.6924946904182434
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,30,False,0.6013526320457458,0.6848001480102539,0.4787595272064209,0.6515259742736816
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,31,False,0.6831417679786682,0.7589700222015381,0.7292318344116211,0.6664401888847351
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,32,False,0.6117292046546936,0.6290639042854309,0.589414119720459,0.5438622236251831
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,33,False,0.48875945806503296,0.5790560245513916,0.4449699819087982,0.5390639305114746
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,34,False,0.618272066116333,0.5639142990112305,0.5563209056854248,0.5936115980148315
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,35,False,0.5745019912719727,0.5717847943305969,0.5878463387489319,0.5246931910514832
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,36,True,0.4902547001838684,0.5829561352729797,0.5811417102813721,0.5839451551437378
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,37,False,0.7318570613861084,0.6358639001846313,0.6908724308013916,0.5843499898910522
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,38,False,0.6650394797325134,0.595811665058136,0.5801997184753418,0.521251916885376
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,39,True,0.6071553826332092,0.606787383556366,0.5964523553848267,0.6145920157432556
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,40,True,0.5023378729820251,0.6017035841941833,0.6226979494094849,0.6140576004981995
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,41,True,0.6089375615119934,0.7674349546432495,0.6720321178436279,0.6671665906906128
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,42,False,0.5216484069824219,0.6198891997337341,0.5552769303321838,0.628538966178894
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,43,False,0.531238317489624,0.6371709704399109,0.5593174695968628,0.4759070575237274
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,44,False,0.49094992876052856,0.7008734941482544,0.5777980089187622,0.5867558121681213
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,45,False,0.49441689252853394,0.6558524966239929,0.6271483302116394,0.542201817035675
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,46,False,0.3734915852546692,0.5852221846580505,0.6672332882881165,0.5201425552368164
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,47,False,0.518447995185852,0.5243260264396667,0.7297769784927368,0.5324080586433411
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,48,False,0.6327663064002991,0.6772766709327698,0.727242112159729,0.5499536991119385
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,49,False,0.5238635540008545,0.5845307111740112,0.5839219093322754,0.49651941657066345
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,50,True,0.5363007187843323,0.6744559407234192,0.5169668197631836,0.5733402967453003
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,51,False,0.7248765826225281,0.628287672996521,0.6644450426101685,0.6063151359558105
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,52,True,0.38297969102859497,0.7043208479881287,0.5865899324417114,0.5898629426956177
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,53,False,0.6689430475234985,0.7078567147254944,0.7107020616531372,0.5661581754684448
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,54,False,0.5625431537628174,0.6685505509376526,0.7765252590179443,0.5931650996208191
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,55,True,0.7210131287574768,0.6436358094215393,0.5977083444595337,0.5912172794342041
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,56,False,0.6523539423942566,0.6902458071708679,0.517074704170227,0.6743639707565308
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,57,False,0.6228740215301514,0.6677516102790833,0.6126027703285217,0.6314749717712402
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,58,False,0.5171962380409241,0.5767890810966492,0.45992568135261536,0.6165454387664795
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,59,False,0.4282578229904175,0.6447016596794128,0.6208343505859375,0.5815361142158508
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,60,False,0.48618072271347046,0.6806429028511047,0.6262685060501099,0.5361465811729431
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,61,True,0.5971276760101318,0.6863203644752502,0.5687478184700012,0.6109133958816528
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,62,True,0.3298702836036682,0.5684420466423035,0.3827768862247467,0.4224756062030792
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,63,False,0.6059562563896179,0.6777703762054443,0.5610592365264893,0.7401000261306763
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,64,False,0.47243791818618774,0.6032265424728394,0.5027273893356323,0.5360285639762878
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,65,False,0.7591485381126404,0.6952225565910339,0.7380834221839905,0.6627302169799805
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,66,False,0.5686666965484619,0.5949562191963196,0.4982357323169708,0.6375628709793091
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,67,False,0.626792848110199,0.5538068413734436,0.7003999948501587,0.6388646364212036
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,68,False,0.2753012478351593,0.6124870181083679,0.5224658846855164,0.4452417194843292
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,69,False,0.4874544143676758,0.628096878528595,0.5778862237930298,0.5132763981819153
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,70,False,0.39325034618377686,0.5800200700759888,0.5978947877883911,0.5694911479949951
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,71,False,0.43194663524627686,0.7714748978614807,0.5499541163444519,0.5138225555419922
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,72,True,0.5738741755485535,0.6942821145057678,0.6024482846260071,0.6277877688407898
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,73,False,0.643090546131134,0.6935663819313049,0.4577915370464325,0.5813912153244019
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,74,True,0.38921672105789185,0.4944031238555908,0.6064426302909851,0.5003374218940735
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,75,False,0.5755441784858704,0.601487934589386,0.5750922560691833,0.5314450263977051
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,76,False,0.3612695038318634,0.5923293232917786,0.5934076309204102,0.465737909078598
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,77,False,0.42769381403923035,0.6063506603240967,0.49460291862487793,0.5450445413589478
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,78,False,0.6459954380989075,0.5977571606636047,0.5447241067886353,0.6594473719596863
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,79,False,0.41210633516311646,0.6798291802406311,0.5111738443374634,0.5279912948608398
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,80,True,0.32458657026290894,0.5497240424156189,0.5796682238578796,0.46148398518562317
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,81,False,0.35093769431114197,0.540006697177887,0.5459753274917603,0.49941155314445496
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,82,False,0.6289973258972168,0.7137278318405151,0.6213717460632324,0.7178484201431274
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,83,False,0.532314658164978,0.5724456906318665,0.5640965104103088,0.5775914192199707
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,84,False,0.6129717826843262,0.6499690413475037,0.6298806667327881,0.5830671191215515
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,85,False,0.4948345422744751,0.6031464338302612,0.6974925994873047,0.5774929523468018
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,86,False,0.5906789898872375,0.6612069606781006,0.4263431429862976,0.44055625796318054
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,87,False,0.3882381021976471,0.6022700667381287,0.6022530794143677,0.5722068548202515
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,88,False,0.6855151057243347,0.6763569116592407,0.5348140001296997,0.6313438415527344
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,89,True,0.7072720527648926,0.6597826480865479,0.5865463018417358,0.5868639945983887
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,90,False,0.36201298236846924,0.4929874539375305,0.40863555669784546,0.42148104310035706
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,91,False,0.6350168585777283,0.6423337459564209,0.6922292113304138,0.6464859843254089
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,92,False,0.4529658555984497,0.6179512143135071,0.40393027663230896,0.566179633140564
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,93,False,0.5735092163085938,0.6518046259880066,0.48001936078071594,0.5082477331161499
Openqa-AI_changes_human_life,gpt-5-mini,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/500/Openqa-AI_changes_human_life_summary_1.json,94,True,0.5608880519866943,0.7076390981674194,0.5800082683563232,0.5980797410011292
